,YoY,n1000,Total; Estimate; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Estimate; HOUSEHOLDS BY TYPE - Average household size,"Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Unmarried women (widowed, divorced, and never married) - Per 1,000 unmarried women","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 15 to 50 years old","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 15 to 19 years old","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 35 to 50 years old","Estimate; WORLD REGION OF BIRTH OF FOREIGN BORN - Foreign-born population, excluding population born at sea - Oceania",Estimate; ANCESTRY - Total population - Czech,Estimate; ANCESTRY - Total population - Danish,Estimate; ANCESTRY - Total population - Greek,Estimate; ANCESTRY - Total population - Lithuanian,Estimate; ANCESTRY - Total population - Slovak,Estimate; ANCESTRY - Total population - Swiss,Estimate; COMMUTING TO WORK - Mean travel time to work (minutes),Estimate; CLASS OF WORKER - Civilian employed population 16 years and over - Unpaid family workers
976,0.01899454,3.0,41.5,134.0,30.8,9.9,1.65,15.0,31.0,24.0,33.0,76.0,119.0,91.0,113.0,98.0,0.0,38.0,28.7,0.0
977,0.05407855,0.0,34.1,113.3,63.4,43.6,3.01,33.0,62.0,22.0,34.0,217.0,80.0,222.0,268.0,23.0,12.0,163.0,25.4,46.0
978,0.088850174,0.0,39.1,92.2,70.0,41.2,2.32,47.0,52.0,11.0,8.0,12.0,26.0,24.0,70.0,0.0,157.0,107.0,17.9,77.0
979,0.044669773,3.0,31.8,100.8,43.7,21.7,2.29,3.0,24.0,0.0,5.0,69.0,273.0,712.0,190.0,51.0,61.0,323.0,17.6,0.0
980,0.047337278,0.0,35.3,90.1,69.3,48.7,2.76,30.0,41.0,25.0,22.0,0.0,50.0,0.0,73.0,38.0,80.0,79.0,23.2,24.0
981,0.14591594,2.0,32.7,99.7,56.8,43.6,3.47,28.0,50.0,0.0,25.0,1.0,58.0,28.0,66.0,0.0,0.0,0.0,31.2,19.0
982,0.041347271,3.0,34.9,101.8,36.3,22.8,2.13,24.0,75.0,0.0,48.0,78.0,576.0,157.0,228.0,14.0,51.0,155.0,23.6,22.0
983,0.081916538,8.0,37.3,104.8,57.8,37.3,2.5,25.0,43.0,0.0,14.0,0.0,88.0,45.0,84.0,0.0,0.0,120.0,19.3,64.0
984,0.127335441,4.0,24.9,102.7,92.9,82.1,3.88,7.0,103.0,0.0,49.0,65.0,72.0,3545.0,211.0,121.0,0.0,741.0,24.3,34.0
985,0.049748111,2.0,43.2,98.3,62.8,33.5,2.4,18.0,50.0,0.0,29.0,9.0,194.0,86.0,406.0,158.0,181.0,78.0,23.8,36.0
986,0.095848596,0.0,29.3,101.1,60.5,49.0,3.73,25.0,42.0,10.0,14.0,0.0,507.0,7.0,174.0,63.0,136.0,0.0,31.3,58.0
987,0.050744718,0.0,35.0,101.3,51.7,37.2,3.08,42.0,52.0,26.0,44.0,10.0,38.0,127.0,210.0,58.0,33.0,37.0,32.5,15.0
988,0.049872485,0.0,36.0,92.6,60.9,42.3,2.85,26.0,52.0,0.0,24.0,50.0,334.0,366.0,112.0,57.0,38.0,160.0,30.3,27.0
989,0.084666226,0.0,43.7,93.1,48.8,20.5,2.43,12.0,36.0,0.0,28.0,172.0,136.0,157.0,125.0,111.0,5.0,216.0,35.9,58.0
990,0.077697842,1.0,40.8,94.3,65.8,34.5,2.3,30.0,39.0,19.0,28.0,43.0,127.0,28.0,84.0,20.0,259.0,1510.0,18.7,65.0
991,0.100123609,0.0,41.7,88.7,68.2,37.1,2.82,57.0,53.0,14.0,33.0,9.0,86.0,101.0,112.0,39.0,53.0,56.0,31.2,18.0
992,0.042415317,0.0,23.0,84.8,26.1,13.6,2.55,3.0,11.0,0.0,21.0,108.0,127.0,337.0,258.0,198.0,98.0,242.0,20.1,12.0
993,0.044552529,0.0,42.1,92.4,63.6,35.5,2.87,10.0,36.0,0.0,31.0,19.0,98.0,49.0,689.0,146.0,65.0,21.0,46.4,30.0
994,0.05078125,0.0,49.1,88.7,88.9,36.9,2.57,25.0,45.0,0.0,19.0,0.0,204.0,317.0,208.0,130.0,123.0,164.0,23.9,35.0
995,0.073816468,4.0,33.9,102.6,56.0,38.6,4.29,24.0,39.0,12.0,24.0,19.0,6.0,23.0,74.0,0.0,7.0,4.0,30.9,50.0
996,0.046103896,0.0,27.5,89.4,43.7,24.2,2.47,16.0,40.0,1.0,32.0,21.0,86.0,66.0,76.0,66.0,56.0,126.0,18.4,20.0
997,0.075775656,1.0,50.3,87.5,94.9,32.6,2.18,16.0,21.0,0.0,11.0,9.0,57.0,294.0,197.0,111.0,30.0,75.0,19.5,38.0
998,0.002104752,0.0,43.2,101.6,51.9,28.3,2.2,15.0,44.0,0.0,25.0,190.0,582.0,163.0,574.0,76.0,25.0,195.0,31.2,20.0
999,0.134285714,1.0,33.3,82.2,67.6,46.9,2.54,51.0,56.0,7.0,16.0,0.0,50.0,0.0,37.0,22.0,12.0,0.0,24.9,0.0
1000,0.046953047000000005,2.0,30.8,101.9,55.5,42.9,4.06,38.0,47.0,23.0,25.0,33.0,64.0,46.0,180.0,21.0,0.0,18.0,30.8,47.0
1001,0.161635833,2.0,30.2,100.1,68.4,55.4,3.19,44.0,59.0,24.0,25.0,0.0,153.0,86.0,55.0,28.0,47.0,84.0,23.2,12.0
1002,0.081467662,3.0,22.8,93.9,22.3,13.8,2.27,25.0,33.0,13.0,46.0,32.0,146.0,99.0,158.0,90.0,43.0,129.0,14.6,34.0
1003,0.024537236,0.0,32.9,98.3,56.0,39.1,4.69,34.0,45.0,20.0,23.0,34.0,0.0,34.0,20.0,0.0,0.0,4.0,30.5,20.0
1004,0.034664657,0.0,50.0,80.4,97.8,31.8,2.08,17.0,47.0,0.0,30.0,0.0,17.0,83.0,228.0,135.0,27.0,18.0,22.8,38.0
1005,0.05994152,0.0,39.5,95.2,55.9,34.6,2.7,29.0,44.0,0.0,24.0,45.0,225.0,97.0,69.0,41.0,40.0,53.0,27.1,0.0
1006,0.041634241,3.0,38.0,91.5,66.0,37.3,2.49,32.0,52.0,13.0,29.0,41.0,735.0,866.0,80.0,17.0,115.0,154.0,22.7,0.0
1007,0.022549385,1.0,31.0,93.9,60.5,45.3,3.68,24.0,46.0,9.0,40.0,7.0,55.0,57.0,26.0,17.0,0.0,42.0,29.0,60.0
1008,0.08396226400000001,1.0,41.3,98.9,61.8,34.5,2.42,45.0,69.0,0.0,34.0,24.0,338.0,570.0,55.0,27.0,37.0,165.0,25.7,14.0
1009,0.07756654,2.0,29.9,94.7,63.6,49.0,3.38,67.0,72.0,38.0,38.0,0.0,29.0,40.0,82.0,57.0,0.0,46.0,26.3,0.0
1010,0.041048637,0.0,34.9,99.1,59.4,40.3,3.41,46.0,72.0,10.0,60.0,1151.0,0.0,173.0,64.0,8.0,9.0,46.0,27.5,45.0
1011,0.150583245,0.0,34.1,94.3,54.8,39.2,2.57,66.0,70.0,56.0,28.0,51.0,54.0,53.0,123.0,0.0,76.0,66.0,22.7,5.0
1012,0.05318491,0.0,44.1,97.5,67.5,35.2,2.39,12.0,50.0,0.0,28.0,6.0,151.0,116.0,415.0,180.0,183.0,52.0,25.4,59.0
1013,0.069661458,1.0,34.7,97.8,55.8,40.1,3.68,25.0,64.0,1.0,33.0,0.0,103.0,35.0,267.0,98.0,31.0,22.0,32.4,19.0
1014,0.120819849,0.0,38.0,100.7,62.4,34.9,2.5,16.0,47.0,21.0,18.0,71.0,147.0,841.0,257.0,37.0,45.0,152.0,19.8,37.0
1015,0.023195876,0.0,41.6,100.5,58.4,30.3,2.43,28.0,71.0,25.0,25.0,0.0,58.0,74.0,222.0,251.0,305.0,190.0,26.0,11.0
1016,0.057897695,0.0,34.5,96.0,36.7,24.6,2.39,14.0,34.0,10.0,19.0,56.0,24.0,53.0,42.0,36.0,0.0,16.0,30.2,55.0
1017,0.025283348,1.0,34.1,95.0,54.9,37.9,3.1,26.0,54.0,4.0,29.0,157.0,98.0,308.0,52.0,45.0,22.0,74.0,23.4,28.0
1018,0.122869318,0.0,36.5,85.4,62.4,40.8,3.09,55.0,59.0,30.0,26.0,0.0,23.0,54.0,186.0,24.0,38.0,24.0,26.2,36.0
1019,0.048135593,1.0,35.8,93.7,61.1,39.9,2.68,33.0,49.0,6.0,28.0,0.0,497.0,229.0,558.0,263.0,802.0,45.0,27.3,9.0
1020,-0.041268106,1.0,47.5,92.8,74.0,30.4,2.13,6.0,32.0,0.0,17.0,53.0,133.0,31.0,85.0,67.0,42.0,20.0,31.6,24.0
1021,0.034366469,2.0,40.1,94.2,62.8,36.3,2.57,5.0,18.0,4.0,14.0,72.0,183.0,307.0,304.0,158.0,241.0,211.0,35.1,41.0
1022,0.048271363,1.0,35.6,92.5,57.0,34.9,2.31,26.0,61.0,1.0,18.0,172.0,196.0,146.0,115.0,76.0,30.0,74.0,20.6,33.0
1023,0.077123502,3.0,41.4,97.6,54.1,29.5,2.35,23.0,75.0,6.0,53.0,0.0,411.0,43.0,412.0,234.0,1777.0,52.0,24.6,0.0
1024,0.084127416,1.0,36.1,83.7,46.5,25.6,2.25,22.0,45.0,0.0,25.0,33.0,90.0,178.0,953.0,115.0,99.0,36.0,30.3,66.0
1025,0.04183908,3.0,35.4,92.8,54.5,37.8,2.47,9.0,42.0,0.0,32.0,0.0,38.0,137.0,50.0,5.0,46.0,165.0,22.8,10.0
1026,-0.003227542,2.0,24.5,111.4,23.7,12.8,2.3,11.0,20.0,8.0,0.0,41.0,267.0,59.0,221.0,45.0,276.0,46.0,16.2,5.0
1027,0.076923077,0.0,40.7,92.2,71.7,42.3,2.71,9.0,49.0,10.0,18.0,15.0,71.0,113.0,276.0,117.0,47.0,106.0,34.3,9.0
1028,0.099274958,1.0,38.9,99.1,53.7,34.8,2.51,53.0,54.0,6.0,21.0,6.0,90.0,46.0,476.0,84.0,39.0,43.0,26.2,10.0
1029,0.177874187,1.0,35.0,86.3,59.3,38.8,2.66,21.0,25.0,4.0,14.0,23.0,43.0,11.0,84.0,60.0,9.0,0.0,30.9,13.0
1030,0.011680433999999998,6.0,37.9,97.0,50.7,28.3,2.13,5.0,39.0,0.0,31.0,171.0,91.0,323.0,85.0,95.0,23.0,249.0,20.6,28.0
1031,0.035332786,0.0,37.2,94.2,64.6,44.0,3.27,4.0,29.0,0.0,21.0,0.0,227.0,81.0,219.0,50.0,13.0,57.0,27.1,0.0
1032,0.061572292,1.0,37.7,97.7,61.1,36.3,2.56,71.0,80.0,8.0,73.0,0.0,171.0,239.0,62.0,10.0,10.0,62.0,20.0,25.0
1033,0.053020134,3.0,32.8,103.8,47.6,29.3,2.44,33.0,55.0,8.0,45.0,186.0,549.0,351.0,88.0,68.0,45.0,505.0,17.7,25.0
1034,0.052436003,1.0,30.3,96.9,67.7,53.9,3.34,40.0,73.0,8.0,27.0,60.0,29.0,56.0,74.0,163.0,0.0,70.0,21.1,52.0
1035,-0.04643715,4.0,34.4,95.4,57.7,37.0,2.36,39.0,59.0,21.0,21.0,0.0,2580.0,239.0,61.0,9.0,9.0,225.0,18.1,54.0
1036,0.031948882000000005,2.0,38.2,97.1,66.4,37.5,2.64,30.0,51.0,0.0,22.0,0.0,443.0,116.0,73.0,0.0,0.0,50.0,22.8,65.0
1037,0.026857143,0.0,40.1,94.4,60.3,35.7,2.6,7.0,38.0,0.0,20.0,0.0,858.0,148.0,346.0,159.0,2065.0,114.0,27.9,19.0
1038,0.032365838,0.0,44.3,95.4,60.9,32.9,2.92,21.0,53.0,4.0,28.0,0.0,209.0,111.0,982.0,268.0,67.0,172.0,36.0,1.0
1039,0.065504808,1.0,30.8,105.8,62.0,48.6,3.72,45.0,54.0,35.0,41.0,0.0,152.0,48.0,40.0,472.0,104.0,24.0,33.9,32.0
1040,0.089184061,1.0,36.1,99.6,47.8,29.7,2.17,61.0,71.0,9.0,44.0,0.0,120.0,37.0,154.0,79.0,39.0,98.0,18.8,13.0
1041,-0.052013931,2.0,45.0,90.2,57.2,27.5,2.23,5.0,37.0,10.0,44.0,175.0,175.0,435.0,277.0,100.0,71.0,290.0,33.7,38.0
1042,0.06003335200000001,0.0,42.0,92.2,57.7,28.3,2.23,18.0,38.0,39.0,18.0,31.0,303.0,228.0,219.0,35.0,21.0,92.0,17.1,0.0
1043,0.050867985,0.0,38.6,97.0,71.3,44.7,2.56,23.0,46.0,0.0,16.0,15.0,2381.0,1080.0,154.0,0.0,49.0,336.0,19.1,82.0
1044,0.058870326,2.0,35.5,96.0,57.3,32.5,2.28,52.0,65.0,33.0,17.0,209.0,398.0,245.0,236.0,32.0,7.0,289.0,15.0,6.0
1045,0.011180124,1.0,35.9,87.6,58.6,35.9,2.59,18.0,37.0,0.0,16.0,0.0,25.0,21.0,93.0,56.0,17.0,116.0,23.2,60.0
1046,0.015250545,1.0,37.9,97.7,55.6,31.6,2.44,52.0,65.0,97.0,15.0,10.0,137.0,59.0,326.0,154.0,210.0,312.0,31.5,0.0
1047,0.146481359,2.0,38.2,97.9,55.4,30.9,2.62,22.0,47.0,9.0,31.0,32.0,8.0,103.0,514.0,0.0,0.0,0.0,40.7,3.0
1048,0.046411689000000006,0.0,35.6,98.5,40.4,20.7,2.47,7.0,25.0,0.0,32.0,125.0,228.0,329.0,322.0,78.0,128.0,575.0,25.4,74.0
1049,0.059036145,0.0,43.0,90.3,68.4,36.4,2.48,19.0,47.0,0.0,20.0,0.0,131.0,75.0,145.0,12.0,34.0,116.0,23.2,27.0
1050,0.092793682,0.0,34.1,99.0,65.5,46.1,3.01,54.0,63.0,27.0,13.0,0.0,31.0,56.0,19.0,0.0,0.0,31.0,20.2,0.0
1051,0.052631579000000005,0.0,27.8,106.6,52.9,43.3,3.77,36.0,72.0,28.0,48.0,0.0,83.0,45.0,41.0,0.0,9.0,65.0,31.0,21.0
1052,0.104825823,0.0,40.0,93.6,58.5,33.8,2.43,16.0,38.0,0.0,12.0,27.0,204.0,432.0,200.0,39.0,16.0,267.0,20.9,44.0
1053,0.076105442,0.0,36.6,98.6,59.4,44.4,3.09,17.0,44.0,28.0,25.0,12.0,57.0,166.0,33.0,22.0,38.0,50.0,32.2,78.0
1054,0.020707506,0.0,40.2,98.2,62.4,32.1,2.41,43.0,82.0,30.0,52.0,0.0,128.0,56.0,63.0,67.0,90.0,52.0,21.9,23.0
1055,0.12493493,0.0,36.2,93.2,58.7,39.7,2.87,42.0,63.0,9.0,36.0,14.0,54.0,42.0,31.0,70.0,32.0,81.0,28.1,14.0
1056,0.063093415,7.0,34.4,106.4,23.3,13.1,1.69,7.0,36.0,0.0,52.0,15.0,91.0,147.0,251.0,33.0,31.0,51.0,21.3,13.0
1057,0.142198309,0.0,28.4,95.3,72.6,59.8,3.36,54.0,67.0,31.0,30.0,0.0,13.0,27.0,0.0,0.0,0.0,14.0,31.2,19.0
1058,0.038952006,0.0,45.5,95.4,64.3,31.1,2.47,41.0,52.0,28.0,21.0,44.0,112.0,292.0,356.0,64.0,19.0,378.0,28.0,14.0
1059,0.042774565999999986,3.0,40.7,96.1,67.8,37.8,2.3,51.0,49.0,60.0,5.0,10.0,57.0,82.0,54.0,13.0,111.0,84.0,17.5,19.0
1060,0.080275229,0.0,29.2,100.8,64.6,52.6,3.27,55.0,73.0,10.0,28.0,18.0,152.0,7.0,19.0,0.0,0.0,66.0,27.3,0.0
1061,0.096284668,2.0,36.3,97.3,65.7,43.6,2.7,50.0,66.0,16.0,16.0,17.0,168.0,159.0,165.0,37.0,139.0,353.0,19.5,51.0
1062,-0.020634314,1.0,35.8,90.6,38.7,22.6,2.26,5.0,29.0,0.0,36.0,72.0,407.0,441.0,196.0,240.0,55.0,561.0,26.9,23.0
1063,0.064400716,2.0,37.4,93.4,63.8,37.7,2.31,26.0,48.0,5.0,16.0,0.0,448.0,111.0,237.0,49.0,5.0,243.0,17.8,8.0
1064,0.014200793,1.0,30.6,94.7,38.6,26.7,2.36,30.0,55.0,13.0,29.0,74.0,43.0,42.0,73.0,18.0,39.0,28.0,22.3,5.0
1065,0.106072252,0.0,38.3,97.6,53.3,32.2,2.25,10.0,34.0,20.0,29.0,35.0,219.0,198.0,239.0,86.0,43.0,58.0,20.2,14.0
1066,0.058842444,0.0,39.8,93.2,52.5,27.2,2.39,13.0,54.0,0.0,62.0,0.0,229.0,204.0,436.0,84.0,78.0,174.0,22.1,49.0
1067,0.052785924000000005,0.0,31.3,104.5,52.6,45.8,3.09,24.0,75.0,0.0,25.0,0.0,49.0,43.0,53.0,0.0,0.0,0.0,31.1,89.0
1068,-0.076064678,9.0,47.7,80.9,59.1,13.5,1.69,7.0,42.0,6.0,42.0,217.0,93.0,182.0,419.0,277.0,65.0,47.0,26.6,15.0
1069,0.048667025,1.0,33.6,97.8,50.4,36.7,3.1,39.0,48.0,11.0,34.0,8.0,77.0,127.0,61.0,21.0,0.0,34.0,32.5,35.0
1070,-0.013188362,2.0,23.6,104.1,22.7,13.1,2.4,5.0,16.0,7.0,24.0,180.0,245.0,568.0,519.0,228.0,57.0,248.0,25.8,14.0
1071,0.063499315,0.0,32.2,96.1,67.5,56.1,3.38,14.0,53.0,10.0,33.0,0.0,299.0,117.0,135.0,9.0,46.0,34.0,36.9,3.0
1072,0.042485396,0.0,33.7,87.4,57.5,36.5,2.65,35.0,48.0,4.0,10.0,0.0,105.0,83.0,21.0,0.0,0.0,48.0,20.9,23.0
1073,-0.047959376,2.0,38.2,95.8,42.0,21.1,2.17,15.0,48.0,0.0,32.0,45.0,72.0,75.0,141.0,41.0,40.0,143.0,20.5,7.0
1074,0.017792302,0.0,38.3,109.0,56.3,39.3,2.87,0.0,50.0,0.0,28.0,116.0,590.0,196.0,57.0,12.0,65.0,19.0,36.1,109.0
1075,0.090332805,0.0,42.9,97.4,58.9,32.1,2.78,13.0,35.0,2.0,31.0,13.0,85.0,172.0,181.0,99.0,20.0,162.0,28.9,38.0
1076,0.071428571,3.0,39.7,88.5,64.4,31.2,2.19,26.0,53.0,0.0,43.0,16.0,124.0,126.0,367.0,11.0,49.0,46.0,19.1,25.0
1077,0.039388595,1.0,35.6,108.7,80.7,43.8,2.57,46.0,91.0,12.0,27.0,8.0,142.0,154.0,74.0,0.0,31.0,99.0,16.5,32.0
1078,0.055261166,0.0,42.0,85.9,78.5,41.7,2.55,46.0,69.0,0.0,31.0,0.0,224.0,241.0,133.0,160.0,63.0,188.0,27.0,20.0
1079,0.062519735,5.0,31.2,101.4,38.3,23.3,2.93,10.0,36.0,8.0,36.0,10.0,121.0,56.0,278.0,72.0,183.0,42.0,32.0,49.0
1080,0.017562533,0.0,38.6,95.3,52.6,32.7,2.76,30.0,64.0,24.0,33.0,86.0,123.0,283.0,120.0,60.0,52.0,118.0,31.4,100.0
1081,0.051336614,1.0,35.6,97.5,38.4,20.4,2.33,11.0,38.0,7.0,28.0,20.0,223.0,28.0,1295.0,107.0,53.0,45.0,38.4,11.0
1082,0.145021645,1.0,41.8,94.9,71.3,39.7,2.42,37.0,43.0,30.0,8.0,0.0,79.0,96.0,276.0,150.0,104.0,143.0,21.4,5.0
1083,-0.025121199,3.0,37.1,95.1,57.6,36.2,2.41,25.0,48.0,26.0,34.0,0.0,52.0,45.0,55.0,0.0,0.0,0.0,23.3,33.0
1084,0.17026158800000002,3.0,34.8,95.0,58.5,41.3,2.84,9.0,47.0,25.0,24.0,0.0,174.0,68.0,112.0,49.0,0.0,24.0,23.4,63.0
1085,0.046022032,2.0,45.8,93.0,69.1,32.8,2.18,26.0,44.0,0.0,46.0,73.0,288.0,349.0,308.0,122.0,207.0,151.0,20.4,32.0
1086,0.03387884,0.0,36.7,97.8,51.8,30.2,2.52,37.0,57.0,0.0,38.0,65.0,231.0,344.0,138.0,39.0,30.0,124.0,26.2,47.0
1087,0.067957166,1.0,40.1,96.4,62.5,39.6,2.64,31.0,44.0,25.0,12.0,58.0,309.0,246.0,396.0,137.0,204.0,93.0,30.6,29.0
1088,0.025706941,1.0,28.3,99.7,62.8,51.8,3.52,44.0,50.0,29.0,21.0,36.0,31.0,12.0,26.0,9.0,0.0,22.0,31.1,26.0
1089,0.076064201,2.0,30.8,94.4,64.4,48.4,3.29,58.0,65.0,14.0,26.0,16.0,8.0,128.0,18.0,7.0,0.0,18.0,26.8,84.0
1090,0.07935627099999999,0.0,35.4,100.2,68.4,45.8,2.87,66.0,70.0,13.0,27.0,0.0,472.0,125.0,81.0,7.0,16.0,103.0,32.1,14.0
1091,0.155884645,2.0,37.5,93.4,50.3,27.0,2.31,39.0,39.0,0.0,24.0,17.0,41.0,13.0,52.0,24.0,0.0,42.0,21.9,0.0
1092,0.074842767,0.0,25.2,89.1,30.3,18.9,2.28,18.0,32.0,2.0,35.0,0.0,125.0,129.0,87.0,52.0,6.0,111.0,19.8,46.0
1093,0.090520314,1.0,31.9,93.8,58.2,34.5,2.47,4.0,29.0,0.0,52.0,26.0,74.0,50.0,142.0,93.0,29.0,72.0,22.0,0.0
1094,0.039320388,1.0,46.2,88.6,68.7,35.4,2.41,13.0,25.0,0.0,15.0,0.0,162.0,126.0,150.0,396.0,124.0,157.0,21.2,70.0
1095,0.065409546,0.0,40.1,93.6,61.7,36.4,2.62,71.0,61.0,40.0,13.0,22.0,62.0,64.0,98.0,14.0,68.0,60.0,22.9,8.0
1096,0.071043553,0.0,43.8,98.1,44.4,16.9,1.9,7.0,21.0,0.0,12.0,41.0,134.0,236.0,296.0,139.0,39.0,158.0,32.3,23.0
1097,0.067061144,0.0,63.1,78.8,134.2,26.5,1.99,49.0,84.0,8.0,30.0,0.0,39.0,140.0,118.0,270.0,273.0,36.0,28.8,0.0
1098,0.0028135990000000004,3.0,41.8,94.1,65.6,39.2,2.77,7.0,43.0,0.0,26.0,105.0,320.0,613.0,364.0,72.0,45.0,257.0,32.1,52.0
1099,-0.013841525,1.0,41.7,92.1,54.5,22.5,2.31,14.0,31.0,0.0,34.0,1073.0,74.0,68.0,91.0,27.0,13.0,107.0,21.7,29.0
1100,0.02269289,0.0,36.2,102.8,60.7,38.6,2.59,20.0,64.0,0.0,49.0,30.0,326.0,117.0,108.0,61.0,12.0,56.0,23.3,0.0
1101,0.06057207,0.0,38.6,84.9,64.2,37.6,2.61,32.0,51.0,0.0,20.0,0.0,273.0,50.0,215.0,111.0,74.0,28.0,29.7,13.0
1102,0.105660377,2.0,37.8,98.2,54.4,33.0,2.39,35.0,47.0,26.0,13.0,0.0,81.0,0.0,139.0,55.0,23.0,0.0,25.5,0.0
1103,0.059360730999999986,1.0,42.6,94.4,56.7,32.5,2.67,26.0,43.0,0.0,35.0,0.0,115.0,107.0,169.0,23.0,160.0,50.0,25.8,67.0
1104,0.097493036,0.0,25.1,114.2,28.3,14.6,2.4,2.0,16.0,0.0,30.0,42.0,282.0,56.0,368.0,326.0,408.0,182.0,16.5,47.0
1105,0.014740632,1.0,40.3,94.8,58.4,33.1,2.63,8.0,51.0,0.0,44.0,157.0,136.0,166.0,244.0,122.0,133.0,108.0,27.8,70.0
1106,0.051517939000000006,0.0,58.3,84.6,94.3,22.7,2.17,17.0,36.0,0.0,12.0,0.0,52.0,181.0,85.0,72.0,69.0,18.0,20.9,14.0
1107,0.051120046,1.0,34.4,99.5,49.7,36.4,2.72,36.0,48.0,28.0,13.0,0.0,395.0,76.0,58.0,32.0,17.0,68.0,29.6,82.0
1108,0.063071738,0.0,23.1,116.4,18.5,10.4,2.15,14.0,26.0,7.0,21.0,163.0,263.0,272.0,218.0,227.0,51.0,66.0,18.4,0.0
1109,0.011013216,1.0,34.8,92.9,58.8,36.3,2.33,22.0,64.0,8.0,18.0,29.0,2554.0,296.0,91.0,95.0,0.0,132.0,16.4,25.0
1110,0.024286725,2.0,45.1,97.6,65.2,27.0,2.2,25.0,45.0,79.0,21.0,68.0,459.0,151.0,446.0,290.0,168.0,194.0,29.0,32.0
1111,0.02157399,2.0,40.9,91.7,54.8,31.5,2.71,36.0,43.0,0.0,29.0,78.0,44.0,253.0,173.0,63.0,184.0,72.0,31.0,0.0
1112,0.042108753,2.0,40.3,93.3,58.9,36.5,2.56,32.0,51.0,15.0,35.0,8.0,36.0,77.0,179.0,112.0,16.0,33.0,30.6,23.0
1113,0.112014186,0.0,33.9,109.9,28.9,17.5,2.27,6.0,33.0,0.0,30.0,162.0,59.0,72.0,74.0,54.0,40.0,67.0,32.7,38.0
1114,0.027089337,3.0,33.7,96.3,60.4,36.1,2.55,25.0,40.0,12.0,8.0,10.0,70.0,136.0,200.0,106.0,96.0,76.0,17.3,8.0
1115,0.036995516,0.0,37.3,94.5,54.9,38.4,2.93,31.0,54.0,0.0,48.0,18.0,49.0,31.0,106.0,333.0,18.0,79.0,35.4,39.0
1116,0.073752711,0.0,37.3,91.0,49.9,31.5,2.4,30.0,43.0,24.0,23.0,0.0,208.0,276.0,131.0,123.0,85.0,109.0,23.2,6.0
1117,0.044007491,0.0,39.1,94.0,69.1,50.2,3.16,21.0,44.0,18.0,30.0,21.0,97.0,12.0,248.0,90.0,107.0,125.0,31.9,9.0
1118,0.083136638,0.0,39.8,94.1,58.3,34.1,2.38,19.0,40.0,0.0,5.0,8.0,87.0,39.0,300.0,83.0,309.0,27.0,26.3,0.0
1119,0.022274326,0.0,39.4,96.7,66.9,38.2,2.38,30.0,48.0,8.0,21.0,8.0,72.0,91.0,186.0,100.0,60.0,116.0,20.8,29.0
1120,0.00046941,1.0,38.0,96.8,72.8,44.7,2.79,17.0,39.0,29.0,32.0,52.0,190.0,369.0,370.0,35.0,47.0,100.0,28.1,0.0
1121,0.060590232,1.0,33.1,102.7,49.2,36.0,2.7,22.0,42.0,7.0,19.0,0.0,245.0,559.0,251.0,73.0,29.0,371.0,25.4,25.0
1122,0.110081112,0.0,30.2,103.5,69.7,55.0,3.75,55.0,73.0,27.0,43.0,124.0,32.0,42.0,7.0,0.0,0.0,0.0,32.8,0.0
1123,0.123062016,0.0,36.3,94.4,72.0,44.3,2.45,81.0,75.0,48.0,6.0,18.0,42.0,28.0,0.0,0.0,0.0,78.0,17.8,36.0
1124,0.047858942,0.0,45.6,92.2,63.0,29.3,2.28,17.0,34.0,0.0,5.0,0.0,86.0,100.0,181.0,25.0,76.0,61.0,21.1,36.0
1125,0.211065574,0.0,35.7,93.6,51.9,34.3,2.54,55.0,64.0,53.0,43.0,0.0,119.0,33.0,187.0,0.0,125.0,121.0,21.1,18.0
1126,0.071699305,2.0,32.7,102.7,51.2,37.2,2.48,32.0,81.0,12.0,33.0,159.0,99.0,311.0,166.0,21.0,0.0,87.0,29.6,0.0
1127,0.198492462,0.0,34.6,101.1,71.8,47.9,2.79,31.0,47.0,0.0,41.0,73.0,215.0,554.0,85.0,35.0,22.0,89.0,24.5,57.0
1128,0.013945857,0.0,38.1,76.7,67.3,41.0,2.48,37.0,55.0,0.0,12.0,0.0,127.0,65.0,55.0,0.0,119.0,56.0,25.7,14.0
1129,0.03751234,1.0,44.0,94.1,69.0,35.7,2.24,42.0,48.0,29.0,4.0,0.0,3006.0,180.0,11.0,18.0,16.0,121.0,15.8,56.0
1130,0.061497326,0.0,38.6,91.4,63.3,39.7,2.51,25.0,37.0,7.0,11.0,0.0,0.0,10.0,12.0,9.0,0.0,182.0,22.3,5.0
1131,0.06088993,0.0,34.8,97.1,64.2,44.8,2.99,48.0,65.0,18.0,27.0,21.0,340.0,214.0,186.0,371.0,91.0,152.0,24.9,72.0
